build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace,province,property_type_name,state_mapped
2026,2.0,1,105,Erembodegem,2,9320.0,362500.0,rbu61603,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/9320/erembodegem/rbu61603,New,0,,East Flanders,apartment,ready_to_move_in
,3.0,0,166,Sint-Lievens-Houtem,3,9520.0,480950.0,vbd44584,Residence,https://immovlan.be/en/detail/residence/for-sale/9520/sint-lievens-houtem/vbd44584,New,0,,East Flanders,house,ready_to_move_in
1970,,0,95,Strombeek-Bever,2,1853.0,275000.0,rbu50249,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1853/strombeek-bever/rbu50249,Normal,0,0,Flemish Brabant,apartment,ready_to_move_in
,4.0,1,205,Bièvre,4,5555.0,959000.0,vbd46880,Residence,https://immovlan.be/en/detail/residence/for-sale/5555/bievre/vbd46880,To restore,1,1,Namur,house,to_renovate
,3.0,1,380,Vresse-sur-Semois,3,5550.0,119000.0,vbd49612,Residence,https://immovlan.be/en/detail/residence/for-sale/5550/vresse-sur-semois/vbd49612,To be renovated,0,1,Namur,house,to_renovate
,,1,103.0,Liege,2,4000.0,363000.0,VBD24372,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd24372,New,0,1,Liège,apartment,ready_to_move_in
,,0,66.0,Jambes,1,5100.0,,VBD41068,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd41068,,0,1,Namur,apartment,
2004,3.0,1,254,Borchtlombeek,4,1761.0,575000.0,rbu50006,Residence,https://immovlan.be/en/detail/residence/for-sale/1761/borchtlombeek/rbu50006,Excellent,0,1,Flemish Brabant,house,ready_to_move_in
,,0,73,Embourg,1,4053.0,95000.0,vbd44032,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4053/embourg/vbd44032,,0,1,Liège,apartment,
,2.0,1,102.0,Liege,2,4000.0,318600.0,VBD04644,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd04644,,0,1,Liège,apartment,
,3.0,1,135,Roeselare,3,8800.0,334235.0,rbu65272,Residence,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu65272,,0,0,West Flanders,house,
1950,,1,158,Liedekerke,3,1770.0,,rbu59658,Residence,https://immovlan.be/en/detail/residence/for-sale/1770/liedekerke/rbu59658,To be renovated,0,1,Flemish Brabant,house,to_renovate
,3.0,0,133.0,Vosselaar,2,2350.0,499000.0,RBU46010,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/2350/vosselaar/rbu46010,New,0,1,Antwerp,apartment,ready_to_move_in
1983,4.0,0,228,Haacht,2,3150.0,419000.0,rbu67979,Residence,https://immovlan.be/en/detail/residence/for-sale/3150/haacht/rbu67979,Normal,0,0,Flemish Brabant,house,ready_to_move_in
,4.0,1,94.0,Lier,2,2500.0,256900.0,RBU15251,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2500/lier/rbu15251,New,0,1,Antwerp,apartment,ready_to_move_in
,2.0,1,109.0,Oudergem,2,1160.0,705000.0,VBD37080,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37080,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,104.0,Geel,2,2440.0,344700.0,RBU51383,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51383,New,0,1,Antwerp,apartment,ready_to_move_in
2008,4.0,1,426,Waterloo,5,1410.0,2450000.0,vwd15484,Villa,https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vwd15484,Excellent,0,1,Walloon Brabant,exceptional,ready_to_move_in
,,1,196,Erpe-Mere,4,9420.0,560000.0,rbu61499,Residence,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu61499,,0,0,East Flanders,house,
,,0,,Zwijnaarde,,9052.0,419368.0,25923-7225587,,https://immovlan.be/en/projectdetail/25923-7225587,,0,,East Flanders,,
,,0,115.0,Ciney,2,5590.0,375000.0,VBD40029,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd40029,,0,1,Namur,apartment,
1956,2.0,1,120,Stembert,2,4801.0,195000.0,vbd43061,Residence,https://immovlan.be/en/detail/residence/for-sale/4801/stembert/vbd43061,Normal,0,0,Liège,house,ready_to_move_in
2013,4.0,1,355,Sterrebeek,4,1933.0,969000.0,rwc40956,Villa,https://immovlan.be/en/detail/villa/for-sale/1933/sterrebeek/rwc40956,Excellent,0,1,Flemish Brabant,exceptional,ready_to_move_in
,2.0,1,160.0,Meerhout,3,2450.0,393400.0,RBR69872,Residence,https://immovlan.be/en/detail/residence/for-sale/2450/meerhout/rbr69872,New,0,1,Antwerp,house,ready_to_move_in
,,0,112.0,Antwerp,2,2000.0,499000.0,RBU51540,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu51540,,0,1,Antwerp,apartment,
1969,4.0,1,150,Noirefontaine,4,6831.0,,vbd39279,Residence,https://immovlan.be/en/detail/residence/for-sale/6831/noirefontaine/vbd39279,Normal,0,1,Luxembourg,house,ready_to_move_in
1905,4.0,1,507,Namur,6,5000.0,600000.0,vbd49512,Residence,https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd49512,To renovate,0,1,Namur,house,to_renovate
,4.0,0,140,Wavre,3,1300.0,488500.0,vbd25401,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd25401,New,0,1,Walloon Brabant,apartment,ready_to_move_in
1930,2.0,0,214,Roeselare,,8800.0,160000.0,rbs18474,Residence,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbs18474,To be renovated,0,0,West Flanders,house,to_renovate
,2.0,1,,Kortrijk,3,8500.0,275000.0,rbt66868,Residence,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt66868,,0,1,West Flanders,house,
,,0,82.0,Ciney,2,5590.0,300810.0,VBB58206,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb58206,Normal,0,1,Namur,apartment,ready_to_move_in
,4.0,0,265,Chênée,4,4032.0,299000.0,vbd49557,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4032/chenee/vbd49557,To renovate,0,0,Liège,apartment,to_renovate
2015,2.0,1,82,Halma,2,6922.0,250000.0,vbd21290,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6922/halma/vbd21290,Excellent,0,1,Luxembourg,apartment,ready_to_move_in
,2.0,0,110.0,Liege,2,4020.0,,VBC91178,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91178,Under construction,0,1,Liège,apartment,to_renovate
,,1,79.0,Mons,2,7000.0,265000.0,VBB60660,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb60660,New,0,1,Hainaut,apartment,ready_to_move_in
,,0,75.0,Tournai,1,7500.0,221000.0,VBD46199,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd46199,,1,1,Hainaut,apartment,
2025,2.0,1,48,Evere,0,1140.0,221000.0,vbd44749,Studio,https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd44749,New,0,0,Brussels Capital Region,apartment,ready_to_move_in
2014,2.0,1,165,Sint-Truiden,4,3800.0,399000.0,rbu65955,Residence,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu65955,,0,0,Limburg,house,
,2.0,0,141.0,Leopoldsburg,2,3970.0,430000.0,RBU43037,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu43037,New,0,1,Limburg,apartment,ready_to_move_in
,,0,,Erps-Kwerps,,3071.0,588000.0,1237419-01191098_om_4724,,https://immovlan.be/en/projectdetail/1237419-01191098_om_4724,,0,,Flemish Brabant,,
,,1,85.0,Sambreville,1,5060.0,230000.0,VBD48504,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/5060/sambreville/vbd48504,New,0,0,Namur,apartment,ready_to_move_in
1982,2.0,1,143,Willebroek,3,2830.0,427000.0,rbu61423,Residence,https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/rbu61423,,0,1,Antwerp,house,
1850,3.0,1,120,Meix-devant-Virton,2,6769.0,85000.0,vbd42691,Residence,https://immovlan.be/en/detail/residence/for-sale/6769/meix-devant-virton/vbd42691,To be renovated,0,1,Luxembourg,house,to_renovate
,2.0,1,103.0,Ekeren,2,2180.0,369000.0,RBT37269,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2180/ekeren/rbt37269,New,0,1,Antwerp,apartment,ready_to_move_in
,2.0,0,126,Tubize,2,1480.0,295000.0,vbd21300,Residence,https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbd21300,,0,0,Walloon Brabant,house,
2006,,0,117,Roeselare,2,8800.0,225000.0,rbq29819,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbq29819,,0,1,West Flanders,apartment,
,,1,164.0,Mons,3,7000.0,585000.0,VBB60653,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/7000/mons/vbb60653,New,0,1,Hainaut,apartment,ready_to_move_in
,4.0,0,62.0,Donceel,1,4357.0,225000.0,VBD41684,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4357/donceel/vbd41684,,0,1,Liège,apartment,
,,0,,,,,,rbs80921,,https://immovlan.be/en/detail/apartment/for-sale/8340/sijsele/rbs80921,,0,,,,
,4.0,1,91.0,Evere,2,1140.0,377000.0,VBD43681,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd43681,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,1,144,Waardamme,3,8020.0,469000.0,rbu60575,Residence,https://immovlan.be/en/detail/residence/for-sale/8020/waardamme/rbu60575,New,0,0,West Flanders,house,ready_to_move_in
2015,,0,18,Leuven,1,3000.0,127000.0,rbu65684,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu65684,,0,0,Flemish Brabant,apartment,
,3.0,0,162,Lede,3,9340.0,436532.0,vbd44580,Residence,https://immovlan.be/en/detail/residence/for-sale/9340/lede/vbd44580,New,0,,East Flanders,house,ready_to_move_in
1977,,0,101,Roeselare,3,8800.0,159000.0,rbt97403,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt97403,,0,1,West Flanders,apartment,
1987,,0,50,Merksem,1,2170.0,175000.0,rbu55938,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu55938,,0,0,Antwerp,apartment,
1976,4.0,1,201,Lochristi,4,9080.0,535000.0,vbd47102,Residence,https://immovlan.be/en/detail/residence/for-sale/9080/lochristi/vbd47102,Normal,0,1,East Flanders,house,ready_to_move_in
2021,2.0,0,113,Anderlecht,2,1070.0,495000.0,vbd48976,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1070/anderlecht/vbd48976,Excellent,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,93.0,Namur,2,5000.0,,VBD41990,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd41990,,0,1,Namur,apartment,
,,0,247,Bouillon,7,6830.0,175000.0,vbd51910,Residence,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbd51910,Normal,0,0,Luxembourg,house,ready_to_move_in
,2.0,1,94.0,Lier,2,2500.0,291981.0,RBT77679,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbt77679,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,,Ronse,,9600.0,198000.0,2029145-8717095,,https://immovlan.be/en/projectdetail/2029145-8717095,,0,,East Flanders,,
2023,2.0,1,99,Puurs-Sint-Amands,2,2870.0,314000.0,rbi70790,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs-sint-amands/rbi70790,New,0,1,Antwerp,apartment,ready_to_move_in
,2.0,0,82.0,Braine-le-Comte,2,7090.0,228000.0,VBD36852,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36852,New,0,1,Hainaut,apartment,ready_to_move_in
,,1,150,Evere,4,1140.0,440000.0,vbd48612,Residence,https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd48612,Normal,0,0,Brussels Capital Region,house,ready_to_move_in
,,0,57.0,Jambes,1,5100.0,,VBD41067,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd41067,,0,1,Namur,apartment,
,,0,,Diegem,,1831.0,545000.0,rbu58359,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1831/diegem/rbu58359,New,0,0,Flemish Brabant,apartment,ready_to_move_in
,2.0,1,100.0,Evere,2,1140.0,400000.0,VBD47550,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47550,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,0,85,Mons,1,7000.0,145000.0,vbd48828,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd48828,Normal,0,,Hainaut,apartment,ready_to_move_in
,4.0,1,279.0,Dilsen-Stokkem,3,3650.0,499500.0,RBS12977,Residence,https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbs12977,,0,1,Limburg,house,
,,0,93.0,Willebroek,2,2830.0,285000.0,RBH86868,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbh86868,New,0,1,Antwerp,apartment,ready_to_move_in
1930,3.0,1,187,Affligem,3,1790.0,295000.0,rbu66550,Residence,https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbu66550,To renovate,0,1,Flemish Brabant,house,to_renovate
,2.0,1,166.0,Sint-Lambrechts-Woluwe,3,1200.0,1100000.0,VBD47531,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd47531,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,1,91.0,Liege,2,4000.0,275000.0,VAY35094,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vay35094,New,0,1,Liège,apartment,ready_to_move_in
2023,2.0,0,95,Zandhoven,2,2240.0,400000.0,rbu66671,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2240/zandhoven/rbu66671,New,0,1,Antwerp,apartment,ready_to_move_in
,2.0,0,70,Jodoigne,2,1370.0,245000.0,vbd52185,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1370/jodoigne/vbd52185,,0,0,Walloon Brabant,apartment,
1993,2.0,0,110,Arlon,2,6700.0,310000.0,vbc79220,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc79220,Normal,0,1,Luxembourg,apartment,ready_to_move_in
,2.0,1,130.0,Chimay,3,6460.0,378800.0,VBC01505,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6460/chimay/vbc01505,,0,1,Hainaut,apartment,
1930,2.0,0,190,Schaarbeek,6,1030.0,605000.0,vbd41801,Duplex,https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbd41801,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,3.0,1,235.0,Haasdonk,4,9120.0,698000.0,RBT29913,Residence,https://immovlan.be/en/detail/residence/for-sale/9120/haasdonk/rbt29913,New,0,1,East Flanders,house,ready_to_move_in
2025,,0,104,Ichtegem,3,8480.0,325000.0,rbt91542,Duplex,https://immovlan.be/en/detail/duplex/for-sale/8480/ichtegem/rbt91542,,0,1,West Flanders,apartment,
2024,2.0,1,187,Wielsbeke,4,8710.0,364000.0,rbi37780,Residence,https://immovlan.be/en/detail/residence/for-sale/8710/wielsbeke/rbi37780,New,0,1,West Flanders,house,ready_to_move_in
2007,2.0,0,110,Sint-Lambrechts-Woluwe,2,1200.0,500000.0,vbd44644,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd44644,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,0,1300,Soy,19,6997.0,1500000.0,vbb99803,Residence,https://immovlan.be/en/detail/residence/for-sale/6997/soy/vbb99803,Normal,0,0,Luxembourg,house,ready_to_move_in
1970,4.0,1,155,Neupré,4,4120.0,499000.0,vbd46522,Residence,https://immovlan.be/en/detail/residence/for-sale/4120/neupre/vbd46522,To renovate,0,1,Liège,house,to_renovate
,,1,113.0,Liege,3,4000.0,335000.0,VBD08234,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd08234,New,0,1,Liège,apartment,ready_to_move_in
,4.0,1,105.0,Ukkel,2,1180.0,495000.0,VBD43609,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd43609,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,0,203.0,Sint-Lambrechts-Woluwe,4,1200.0,1695000.0,VBD48167,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbd48167,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,92.0,Chênée,2,4032.0,288000.0,VBB60729,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4032/chenee/vbb60729,New,0,1,Liège,apartment,ready_to_move_in
1994,,0,85,Asse,2,1730.0,,rbu59654,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbu59654,Normal,0,1,Flemish Brabant,apartment,ready_to_move_in
1990,2.0,0,139,Deurne,2,2100.0,309000.0,rbu62158,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu62158,Excellent,0,1,Antwerp,apartment,ready_to_move_in
2023,4.0,1,155,Oostnieuwkerke,3,8840.0,395315.0,rbu24154,Residence,https://immovlan.be/en/detail/residence/for-sale/8840/oostnieuwkerke/rbu24154,New,0,0,West Flanders,house,ready_to_move_in
1960,4.0,1,85,Waterloo,2,1410.0,345000.0,vbd50566,Villa,https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd50566,To renovate,0,1,Walloon Brabant,exceptional,to_renovate
,,0,104.0,Rumst,2,2840.0,354900.0,RBU62601,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2840/rumst/rbu62601,,0,1,Antwerp,apartment,
,2.0,0,157,Arlon,3,6700.0,275000.0,vbd03823,Residence,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd03823,,0,0,Luxembourg,house,
,2.0,0,97,Herstal,3,4040.0,139000.0,rbu64337,Residence,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/rbu64337,,0,0,Liège,house,
2025,,1,103,Marche-en-Famenne,2,6900.0,287300.0,vbb09932,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbb09932,,0,1,Luxembourg,apartment,
1997,4.0,1,359,Halma,6,6922.0,975000.0,vbc18683,Villa,https://immovlan.be/en/detail/villa/for-sale/6922/halma/vbc18683,,1,1,Luxembourg,exceptional,
2024,3.0,1,150,Diest,3,3290.0,509000.0,rbu69949,Cottage,https://immovlan.be/en/detail/cottage/for-sale/3290/diest/rbu69949,New,0,1,Flemish Brabant,exceptional,ready_to_move_in
,3.0,0,198.0,Zonhoven,3,3520.0,456081.0,RBT86806,Residence,https://immovlan.be/en/detail/residence/for-sale/3520/zonhoven/rbt86806,New,0,0,Limburg,house,ready_to_move_in
2027,2.0,0,91,Namur,2,5000.0,339000.0,vbd20611,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd20611,New,0,1,Namur,apartment,ready_to_move_in
,,0,35.0,Anderlecht,0,1070.0,213600.0,VBD44023,Student,https://immovlan.be/en/detail/student-flat/for-sale/1070/anderlecht/vbd44023,New,0,0,Brussels Capital Region,exceptional,ready_to_move_in
1957,2.0,1,170,Grivegnée,3,4030.0,350000.0,vbd32524,Residence,https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbd32524,Normal,0,1,Liège,house,ready_to_move_in
2025,4.0,1,198,Nederhasselt,3,9400.0,540000.0,rbu59638,Residence,https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu59638,New,0,1,East Flanders,house,ready_to_move_in
1972,4.0,1,193,Retie,3,2470.0,338000.0,rbu60952,Residence,https://immovlan.be/en/detail/residence/for-sale/2470/retie/rbu60952,,0,1,Antwerp,house,
,,1,160,Lisogne,3,5501.0,290000.0,vbd30242,Residence,https://immovlan.be/en/detail/residence/for-sale/5501/lisogne/vbd30242,Normal,0,1,Namur,house,ready_to_move_in
2023,,0,109,Namur,2,5000.0,384335.0,vbd31447,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd31447,New,0,1,Namur,apartment,ready_to_move_in
,,0,96,Zedelgem,2,8210.0,360000.0,rbu62614,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8210/zedelgem/rbu62614,,0,1,West Flanders,apartment,
,,0,76.0,Ronse,2,9600.0,226097.0,RBU34412,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9600/ronse/rbu34412,,0,1,East Flanders,apartment,
,,0,155,Wemmel,3,1780.0,420000.0,rbu60042,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/1780/wemmel/rbu60042,Normal,0,1,Flemish Brabant,apartment,ready_to_move_in
,4.0,1,86.0,Kontich,2,2550.0,250000.0,RBU40036,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2550/kontich/rbu40036,New,0,1,Antwerp,apartment,ready_to_move_in
1850,3.0,1,123,Malonne,2,5020.0,280000.0,vbd47812,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd47812,To be renovated,0,0,Namur,house,to_renovate
,2.0,0,98.0,Angleur,3,4031.0,,VBD49924,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd49924,New,0,1,Liège,apartment,ready_to_move_in
2027,,0,94,Hoeselt,2,3730.0,296600.0,rbu35630,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3730/hoeselt/rbu35630,,0,1,Limburg,apartment,
,4.0,0,120.0,Sint-Lambrechts-Woluwe,2,1200.0,750000.0,VBD48138,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd48138,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
1900,3.0,1,124,Affligem,3,1790.0,295000.0,rbu51531,Residence,https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbu51531,To be renovated,0,1,Flemish Brabant,house,to_renovate
2025,,1,103,Marche-en-Famenne,2,6900.0,290400.0,vbb09934,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbb09934,,0,1,Luxembourg,apartment,
2004,2.0,0,,Beringen,1,3580.0,215000.0,rbu51301,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3580/beringen/rbu51301,Normal,0,1,Limburg,apartment,ready_to_move_in
,4.0,1,217,Slins,3,4450.0,355000.0,vbd46138,Residence,https://immovlan.be/en/detail/residence/for-sale/4450/slins/vbd46138,,0,1,Liège,house,
,,1,166.0,Wilrijk,3,2610.0,534900.0,RBT36146,Residence,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbt36146,New,0,1,Antwerp,house,ready_to_move_in
,,0,,Tessenderlo,,3980.0,227000.0,2498072-rmg01405617_om_263766,,https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_263766,,0,,Limburg,,
1979,3.0,0,286,Riemst,3,3770.0,445000.0,rbu60165,Residence,https://immovlan.be/en/detail/residence/for-sale/3770/riemst/rbu60165,,0,1,Limburg,house,
1939,3.0,1,,Vaux-sur-Sûre,3,6640.0,200000.0,vbd09526,Residence,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbd09526,To be renovated,0,0,Luxembourg,house,to_renovate
,,0,100.0,Koersel,2,3582.0,339500.0,RBU30916,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu30916,,0,1,Limburg,apartment,
,,1,163,Waremme,3,4300.0,323972.0,vbd43770,Residence,https://immovlan.be/en/detail/residence/for-sale/4300/waremme/vbd43770,New,0,0,Liège,house,ready_to_move_in
